,y_
1994,-2.3015586239017702
1995,-2.286177264140392
1996,-2.2441619201037613
1997,-2.252824426995841
1998,-2.2360816605381983
1999,-2.2309993414742153
2000,-2.237739715269827
2001,-2.2469790799259806
2002,-2.234888547030627
2003,-1.9107603298051163
2004,-2.2460924951882673
2005,-2.24138166767369
2006,-2.2423394720178673
2007,-2.218218099465995
2008,-2.272301497025472
2009,-2.2477192020724472
2010,-2.243694555462735
2011,-2.245427158483795
2012,-2.304197408279937
2013,-2.238998021817575
2014,-2.3094812713577277
2015,-2.3011094528638796
2016,-2.244527330146493
2017,-2.316195937350508
2018,-2.238753269393525
2019,-2.2444167182431536
2020,-2.2449952067414043
2021,-2.2997991682634336
2022,-2.314612351488526
2023,-1.916698925598433
2024,-2.2712732126796613
2025,-2.2250270189772903
2026,-2.2792396469886906
2027,-2.206933119479369
2028,-2.219096269535138
2029,-2.2700649980279284
2030,-2.310007667962664
2031,-2.209363288712369
2032,-2.28657934117442
2033,-2.238909565964849
2034,-2.2130753719027556
2035,-2.2509598865048694
2036,-2.2369735378504636
2037,-2.2196504673465487
2038,-2.256713880385237
2039,-2.2860651861761205
2040,-2.2588441139542272
2041,-2.281257206873746
2042,-2.290902374052349
2043,-2.299859921389042
2044,-2.234177203304985
2045,-2.2402296402323896
2046,-2.246575651227729
2047,-2.220652016210077
2048,-2.2502313086101147
2049,-2.2676705468566447
2050,-2.2476414612092888
2051,-2.2459619931275445
2052,-2.250791955864773
2053,-2.2374748889998743
2054,-2.239690507642271
2055,-2.2591403199628033
2056,-2.243136862925305
2057,-2.2376789073580308
2058,-2.2441851074634256
2059,-2.243465744742085
2060,-2.2394564407254465
2061,-2.240503842463063
2062,-2.2358672096413534
2063,-2.235199472771941
2064,-2.2540594084284167
2065,-1.930301950661413
2066,-1.9195380689720383
2067,-2.236580916773962
2068,-2.246847705551447
2069,-2.2245345730674555
2070,-2.2417119567319244
2071,-2.2537362395761695
2072,-2.2425961842644666
2073,-2.2388479383384636
2074,-2.2393869350911437
2075,-2.2401776368607713
2076,-2.251802268212507
2077,-2.045441735330809
2078,-2.2311143052239966
2079,-2.240437557223599
2080,-1.9158436787035378
2081,-2.2318499282464668
2082,-2.2319527965125223
2083,-2.2393378507864723
2084,-2.233826152097641
2085,-2.2306761198178964
2086,-2.245316563768172
2087,-2.245255431755226
2088,-2.235811834760051
2089,-2.2364700088968434
2090,-2.240611740931148
2091,-2.037875045879968
2092,-1.9971829166340824
2093,-2.227857967157345
2094,-2.2254176727829127
2095,-2.2385386794868425
2096,-2.244093129517057
2097,-2.249163021755921
2098,-2.242063031946028
2099,-2.238879290658497
2100,-2.248161339791416
2101,-2.2347967041730596
2102,-2.2492986764677307
2103,-2.292324741122061
2104,-2.234174994857215
2105,-2.241104503417363
2106,-2.2460109847540255
2107,-2.250659444398795
2108,-2.2359831539119726
2109,-2.3303770587530317
2110,-2.258160702870406
2111,-2.265791283156485
2112,-2.3027710580455425
2113,-2.279113229254432
2114,-2.250470799589278
2115,-2.301661772730945
2116,-2.2754504041991517
2117,-2.252570885399197
2118,-2.273391168844374
2119,-2.3087747616311165
2120,-2.290045231158245
2121,-2.231171713211251
2122,-2.241309246500133
2123,-2.2142291242619843
2124,-2.2399536561695115
2125,-2.242403875680863
2126,-2.2431632354071827
2127,-2.2420074103749976
2128,-2.244917700366787
2129,-2.2867853082314396
2130,-2.2415513182872915
2131,-2.245643870228648
2132,-2.2406470549640067
2133,-2.243282318363364
2134,-1.923122004933034
2135,-2.0197564478380725
2136,-2.14019245830504
2137,-2.0724648440931928
2138,-2.132212409271127
2139,-1.9087364702216063
2140,-2.2451223572252115
2141,-2.2369705921712457
2142,-2.2363883596651135
2143,-2.2387315883714014
2144,-2.2350833703252326
2145,-2.2502664481028365
2146,-2.242025882735922
2147,-2.2503608297640354
2148,-2.261344398507824
2149,-2.299216293423002
2150,-2.270598306319836
2151,-2.2593327917873514
2152,-2.2697274176663043
2153,-2.3021666565428056
2154,-2.27488516873232
2155,-2.317192914821381
2156,-2.2680749120395087
2157,-2.3639774305951238
2158,-2.3193045800979055
2159,-2.31254427074786
2160,-2.3297200754974505
2161,-2.3319825152325446
2162,-2.2756913374593353
2163,-2.308142241815328
2164,-2.3315113076596843
2165,-2.0760160426331664
2166,-2.2371435826467456
2167,-2.254840705184975
2168,-2.2345498716695884
2169,-2.2434517476056364
2170,-2.2675338947077983
2171,-2.2458247188411544
2172,-2.245359987242103
2173,-2.242446319147245
2174,-2.238348233980989
2175,-2.248231007069269
2176,-2.2200218489629475
2177,-2.2339937286693834
2178,-2.24372560685904
2179,-2.2404601969823394
2180,-2.226389675087535
2181,-2.2485445690754062
2182,-2.2496867734619808
2183,-2.243998652389781
2184,-1.912523768912018
2185,-1.9630428540801617
2186,-1.9384758787112635
2187,-2.2396197447341817
2188,-2.2368458075706408
2189,-2.245252708909047
2190,-2.2106002105831593
2191,-2.2355209376041065
2192,-2.314592370101148
2193,-2.2663111598956385
2194,-2.252374251791014
2195,-2.2412159758065506
2196,-2.243948663059653
2197,-2.314552433796357
2198,-2.3040172783948356
2199,-2.2398498339518302
2200,-2.1045204918172016
2201,-2.1112895116496397
2202,-2.2233281821914646
2203,-2.248718829227974
2204,-2.2331153724303885
2205,-2.233346958363639
2206,-2.234790211853954
2207,-1.91395904327019
2208,-2.2413565689934125
2209,-2.242976402756412
2210,-2.2403454969505807
2211,-2.2432624313520075
2212,-2.242062594267228
2213,-2.243049259292847
2214,-2.244349485277091
2215,-2.243628236163244
2216,-2.2425218683348325
2217,-2.243859688371797
2218,-2.249842589518246
2219,-2.235956206742318
2220,-2.237378521464226
2221,-2.2422972883081598
2222,-2.279013552235404
2223,-2.2650547257494402
2224,-2.269865459194204
2225,-2.2721652311090383
2226,-2.232954176849087
2227,-2.240756484274449
2228,-2.2463635297634763
2229,-2.2754987558435777
2230,-2.2404921407533664
2231,-2.241410366278479
2232,-2.2491256425323853
2233,-2.2440945054395676
2234,-2.239861461495278
2235,-2.2254567771057867
2236,-2.264724666858003
2237,-2.2408640669893996
2238,-2.288055730045056
2239,-2.2522532366035803
2240,-2.2435766368245087
2241,-2.2579928776738005
2242,-2.2424832054883375
2243,-2.247505446165883
2244,-2.2363053495208165
2245,-2.228537796816046
2246,-2.189539555288743
2247,-2.2176926471277385
2248,-2.2523945970241233
2249,-2.262458678951554
2250,-2.2596367371509656
2251,-2.2699282342982734
2252,-2.272128955692832
2253,-2.2472162686839305
2254,-2.264879547521863
2255,-2.249958269873902
2256,-2.2847676433799315
2257,-2.2569854534787
2258,-2.2404132076489263
2259,-2.2457490958100728
2260,-2.298537072112634
2261,-2.2863312080745093
2262,-2.2410220188027012
2263,-2.2394655102868413
2264,-2.2633693426615555
2265,-2.2592616177873768
2266,-2.2588589215386494
2267,-2.3061504969340567
2268,-2.2784039455284546
2269,-2.2844116132346883
2270,-2.289389381007232
2271,-2.2693990315876467
2272,-2.2480754308925195
2273,-2.262287828744382
2274,-2.2107607002541654
2275,-2.2690477236352233
2276,-2.276661141696815
2277,-2.223730743473607
2278,-2.2361828197407636
2279,-2.1781902690866746
2280,-2.2493186770174445
2281,-2.2374387244718648
2282,-2.2462625375527234
2283,-2.253325067644404
2284,-2.34367100765838
2285,-2.283160351126529
2286,-2.2262317913045755
2287,-2.3057266492282036
2288,-2.2663777468628408
2289,-2.2122460233234693
2290,-2.2736713560072146
2291,-2.1966278270683497
2292,-2.205656064601872
2293,-2.2053482094617385
2294,-2.254606527167926
2295,-2.0972412919909362
2296,-2.2414171218143597
2297,-2.239950437475513
2298,-2.2378450940784953
2299,-2.2454160207435714
2300,-2.2376840143971375
2301,-2.2352055663889927
2302,-2.245737792573674
2303,-2.207014969285981
2304,-2.1938922449518294
2305,-2.24226736839657
2306,-2.3402145272247727
2307,-2.3143466192417197
2308,-2.3173272629005166
2309,-2.2516976648796665
2310,-2.233656421831716
2311,-2.2382998861985084
2312,-2.192259339714108
2313,-2.056272811953456
2314,-2.1747730823485942
2315,-2.225604296900351
2316,-2.23714990283095
2317,-2.2528204686525077
2318,-2.2406943566956814
2319,-2.245451289550637
2320,-2.239667176028481
2321,-2.250600356046
2322,-2.1897200102783647
2323,-2.279246517792371
2324,-2.1992646315311526
2325,-2.2341147017729885
2326,-2.170919980518922
2327,-2.244256450701007
2328,-2.3063852909563978
2329,-2.2536165733740736
2330,-2.2745251425557487
2331,-2.19800070323653
2332,-2.2579470913888406
2333,-2.2189858022736386
2334,-2.2450678306743996
2335,-2.2324733584337033
2336,-2.2828818939834936
2337,-2.243835055151337
2338,-2.2554283417475918
2339,-2.233331388506148
2340,-2.2339127336092326
2341,-2.2472420668987945
2342,-2.244936617113213
2343,-2.293174072421883
2344,-2.268786366287049
2345,-2.2473922634834826
2346,-2.238221674415642
2347,-2.236880360846803
2348,-2.239961711770579
2349,-2.24101788641635
2350,-2.2396644520908495
2351,-2.2463595223476065
2352,-2.2390458286876815
2353,-2.2321546044745597
2354,-2.2420799309705366
2355,-2.2432087252846933
2356,-2.2407945578563844
2357,-2.241073445313539
2358,-2.2435885125322645
2359,-2.237411269081831
2360,-2.1829201614230525
2361,-2.211036744510731
2362,-2.229035084651352
2363,-2.238889038770713
2364,-2.2802048206129677
2365,-2.30671712531086
2366,-2.2351613614459507
2367,-2.2532780334644413
2368,-2.2911498446265597
2369,-2.2760999849209753
2370,-2.260507221436544
2371,-2.2188316299120765
2372,-2.235577531769184
2373,-2.2080562707014146
2374,-2.213875930932696
2375,-2.2065241114577177
2376,-2.183542561997326
2377,-2.2122943743072105
2378,-2.3241992848118587
2379,-2.328227062089441
2380,-2.296096063349464
2381,-2.063267856389076
2382,-2.2386065131222552
2383,-2.2483812173239923
2384,-2.238228438582365
2385,-2.1903183533476684
2386,-2.2454667512762283
2387,-2.2379454994456296
2388,-2.2417193560152824
2389,-2.240735916117902
2390,-2.282440263593706
2391,-2.2962163898840218
2392,-2.286375952335029
2393,-2.2444024028748197
2394,-2.233883024635215
2395,-2.252896963005666
2396,-2.281987717266313
2397,-2.2918002415518495
2398,-2.244502849414719
2399,-2.24850920400862
2400,-2.2630874151970053
2401,-2.2445724174635444
2402,-2.2311283849108454
2403,-2.2389915254681725
2404,-2.231626627167945
2405,-2.2359429246882687
2406,-2.238066365046304
2407,-2.247763944651915
2408,-2.246865970332827
2409,-2.241871714200675
2410,-2.241888197487154
2411,-2.245964837264006
2412,-2.24120085694664
2413,-2.2498752261551953
2414,-2.24817745468406
2415,-2.238260596397502
2416,-2.307929647441936
2417,-2.2935585867878507
2418,-2.1823898016879264
2419,-2.2489923408216206
2420,-2.347192382156514
2421,-2.3194094646066956
2422,-2.1986190629867624
2423,-2.2914184196796072
2424,-2.3545499819083515
2425,-2.2022358420534154
2426,-2.28428418261569
2427,-2.279140096621008
2428,-2.3285432217588333
2429,-2.200193206451003
2430,-2.210187134846379
2431,-2.208431951165368
2432,-2.3832663954769515
2433,-2.2813416952371104
2434,-2.189409340744755
2435,-2.23884896082109
2436,-2.17102213922253
2437,-2.227616247813659
2438,-2.285582037193678
2439,-2.2612975940738878
2440,-2.2863971253587207
2441,-2.330362028889026
2442,-2.3524783016275816
2443,-2.291258625528424
2444,-2.3519755431302207
2445,-2.2737999913996507
2446,-2.2821702403060904
2447,-2.3098045473219333
2448,-2.3095829892821578
2449,-2.3201244882553036
2450,-2.2742069940594485
2451,-2.328424246986793
2452,-2.2114039571936295
2453,-2.329401579531963
2454,-2.2289561537890674
2455,-2.2162193561595624
2456,-2.2089445782191177
2457,-2.3076552128782795
2458,-2.3185279811537396
2459,-2.299710671510669
2460,-2.345864524633779
2461,-2.3081095946234735
2462,-2.3132655408861758
2463,-2.306319963873482
2464,-2.33628157809613
2465,-2.2110974292901466
2466,-2.1864124286298847
2467,-2.1462062410706992
2468,-2.2266025417576536
2469,-2.3697762416565706
2470,-2.311733751791447
2471,-2.3159155028466714
2472,-2.217444420585201
2473,-2.358159556616618
2474,-2.2141781022299543
2475,-2.217770922186307
2476,-2.219582180235977
2477,-2.218562063089952
2478,-2.2212900667123545
2479,-2.217722096782475
2480,-2.2647097155956137
2481,-2.315487139612287
2482,-2.213344186725304
2483,-2.1965273753512946
2484,-2.3207051749167604
2485,-2.2958155925592445
2486,-2.2876037257744706
2487,-2.2244829555306547
2488,-2.2308260302313543
2489,-2.2859947748542098
2490,-2.2984459578265484
2491,-2.2070582557863005
2492,-2.2898902454043872
2493,-2.2090104939530892
2494,-2.2638243177194615
2495,-2.274306166543071
2496,-2.287408383552055
2497,-2.3332955671837414
2498,-2.256214079492481
2499,-2.257088729199735
2500,-2.2980967541330273
2501,-2.3011021679006927
2502,-2.323026255013768
2503,-2.301117343354718
2504,-2.2533988832871428
2505,-2.361176518598925
2506,-2.265410771547041
2507,-2.1382399204486706
2508,-2.1342418184099152
2509,-2.074234430778573
2510,-2.171176087530016
2511,-2.3806437213956353
2512,-2.395803455510317
2513,-2.3679273278318345
2514,-2.3233585687162037
2515,-2.291309515352664
2516,-2.2991054998620237
2517,-2.298780727547709
2518,-2.3409333389626377
2519,-2.1913589849123922
2520,-2.3269307878651575
2521,-2.4027336362207183
2522,-2.3701123557703117
2523,-2.2691172287911257
2524,-2.2781705538962758
2525,-2.3080925457279857
2526,-2.295484066832448
2527,-2.323837948874738
2528,-2.3433549043694137
2529,-2.3235706567092835
2530,-2.2556908878350064
2531,-2.2642957023853
2532,-2.2585887054609173
2533,-2.263541561821024
2534,-2.319750207350221
2535,-2.3482987067026952
2536,-2.305147142139132
2537,-2.3595119312119235
2538,-2.2699524048849886
2539,-2.298953340161543
2540,-2.3217503879259382
2541,-2.304344317599345
2542,-2.3534290201723924
2543,-2.2799686141751025
2544,-2.327432717046038
2545,-2.191596656297635
2546,-2.2921349010874628
2547,-2.276023123093324
2548,-2.333793711295187
2549,-2.2736490705327506
2550,-2.2619399348811733
2551,-2.2998584779860014
2552,-2.1942340067392285
2553,-2.27105888317998
2554,-2.280536114728186
2555,-2.2074083138364755
2556,-2.264281255488276
2557,-2.159967163656643
2558,-2.194026202115096
2559,-2.284563504897279
2560,-2.288715166224423
2561,-2.2704146752756857
2562,-2.2749291630086796
2563,-2.3229692650791955
2564,-2.29572096254665
2565,-2.281470638538448
2566,-2.2847330838400683
2567,-2.2553904531808326
2568,-2.278215340814245
2569,-2.253589813786281
2570,-2.2957591346084816
2571,-2.2450362968485837
2572,-2.309524044092448
2573,-2.2995198164456268
2574,-2.2748527253033117
2575,-2.2667691392773115
2576,-2.306881601830872
2577,-2.343536001153751
2578,-2.2674712429681794
2579,-2.306160085281801
2580,-2.3199039332219167
2581,-2.315657457152599
2582,-2.1804882872454368
2583,-2.308824079559168
2584,-2.297096934931137
2585,-2.2157393828155
2586,-2.294414054228633
2587,-2.3210879014880765
2588,-2.1703850762761006
2589,-2.1802948585924704
2590,-2.340624485372814
2591,-2.2923256988780274
2592,-2.33877344255882
2593,-2.3349785637403846
2594,-2.318394508821163
2595,-2.3081904548843823
2596,-2.304948821164047
2597,-2.3002907637120087
2598,-2.361349554339851
2599,-2.3106894135241465
2600,-2.27320071135102
2601,-2.310842530995809
2602,-2.3198489646488527
2603,-2.3340422217966914
2604,-2.294649004169598
2605,-2.2718308165295027
2606,-2.2818536306203674
2607,-2.328906491481469
2608,-2.2753233767167407
2609,-2.280148790629372
2610,-2.2634278767704004
2611,-2.2740189099720216
2612,-2.2783803467837087
2613,-2.3216281697929264
2614,-2.2917898381488384
2615,-2.2810571969653184
2616,-2.24948150154849
2617,-2.318607140551868
2618,-2.30976704443695
2619,-2.2891605629397005
2620,-2.276001609705627
2621,-2.277016851787067
2622,-2.3351137049816795
2623,-2.328635086563462
2624,-2.2725834017962128
2625,-2.281077020144861
2626,-2.266694472138646
2627,-2.3559028186527637
2628,-2.296003400106473
2629,-2.2754898473465417
2630,-2.2730558996170065
2631,-2.2524892496622253
2632,-2.2638660182845523
2633,-2.312300154778102
2634,-2.2610345829274325
2635,-2.303014020925825
2636,-2.2573520501282354
2637,-2.2018355591981607
2638,-2.2933995922031976
2639,-2.261035095262783
2640,-2.3404596414419747
2641,-2.2711120282426815
2642,-2.2851053531288184
2643,-2.274317057397994
2644,-2.280268967494043
2645,-2.3228812027875305
2646,-2.3038544413405337
2647,-2.286919477525927
2648,-2.2387786849069227
2649,-2.2164790818530533
2650,-2.2478045014958443
2651,-2.3080587742524017
2652,-2.4196633941333405
2653,-2.3522600933874895
2654,-2.1966729704102437
2655,-2.283917253281209
2656,-2.3108252735415147
2657,-2.3568855846322814
2658,-2.294289936687597
2659,-2.2897458043810395
2660,-2.2647373036561462
2661,-2.308336418100832
2662,-2.0954306580047075
2663,-2.1650601638761486
2664,-2.2537972238526773
2665,-2.2291995457086315
2666,-2.249903183455777
2667,-2.2906802918630182
2668,-2.2988736626299846
2669,-2.2919847776753035
2670,-2.212977626423383
2671,-2.2024266158325196
2672,-2.2830840119613307
2673,-2.1925383335934736
2674,-2.298008846050615
2675,-2.278233452899557
2676,-2.3498149760153755
2677,-2.342404645270642
2678,-2.3233869007219297
2679,-2.3212778095810656
2680,-2.269399810952119
2681,-2.093891353053543
2682,-2.0236496575945924
2683,-2.079915710815799
2684,-2.0778592152659936
2685,-2.162305235116783
2686,-2.1062659665152195
2687,-2.179070681169149
2688,-2.0302686384716555
2689,-2.190294494705425
2690,-2.200519264663846
2691,-2.0259667228536657
2692,-2.1789160858284697
2693,-2.2601550516042126
2694,-2.1229806772282567
2695,-2.1310451306833516
2696,-2.289249529730934
2697,-2.210328852496135
2698,-2.1957039200438953
2699,-2.296557440998555
2700,-2.417318254852237
2701,-2.394097616329404
2702,-2.2891099937701345
2703,-2.389415385214776
2704,-2.347497736740734
2705,-2.1118451792123194
2706,-2.219297383479495
2707,-2.201511742417727
2708,-2.2507891372438005
2709,-2.231349696602403
2710,-2.035421812290659
2711,-2.1566425568799272
2712,-2.115432549944533
2713,-2.2670611068351603
2714,-2.313504734621124
2715,-2.3515024239366666
2716,-2.330670094874511
2717,-2.3159618688541816
2718,-2.3760253766679513
2719,-2.3002613385350257
2720,-2.1756437168872336
2721,-2.376353880189929
2722,-2.3209011357655944
2723,-2.3167500240729604
2724,-2.3347115362266693
2725,-2.293643902453052
2726,-2.322168530971375
2727,-2.3112764937364956
2728,-2.334424793547549
2729,-2.327497704408332
2730,-2.2571588547697288
2731,-2.305100181735429
2732,-2.258344957082622
2733,-2.2855352221029737
2734,-2.2786964970105905
2735,-2.212673600206138
2736,-2.3448973619980302
2737,-2.3286168773244196
2738,-2.304411574408036
2739,-2.3402844411434764
2740,-2.2771219514734984
2741,-2.2813238863028524
2742,-2.267041324453808
2743,-2.300920527732175
2744,-2.2398562417251795
2745,-2.2698977736411745
2746,-2.300558289252089
2747,-2.2093980463510583
2748,-2.266810861004077
2749,-2.2942382059461335
2750,-2.305281632272661
2751,-2.347142241205959
2752,-2.2727061634276504
2753,-2.287976494180323
2754,-2.277921808000597
2755,-2.3040963813478883
2756,-2.231830051931241
2757,-2.2770377163082123
2758,-2.295471428585992
2759,-2.300066103424073
2760,-2.3569244180416806
2761,-2.304201711532715
2762,-2.2609391342875678
2763,-2.3516209746740153
2764,-2.243315019883175
2765,-2.2574557303693834
2766,-2.3000240170192097
2767,-2.305347109003746
2768,-2.2941610680055886
2769,-2.2918121761084773
2770,-2.213902525131311
2771,-2.231867494693545
2772,-2.2126379972645562
2773,-2.2641192007831124
2774,-2.206854924974905
2775,-2.229309952799795
2776,-2.2467904220421735
2777,-2.1840385397176654
2778,-2.244914724731971
2779,-2.279007536711673
2780,-2.190551827273684
2781,-2.2554311404298635
2782,-2.2711699565312737
2783,-2.2106500652428864
2784,-2.2757643441059527
2785,-2.2430092925135834
2786,-2.268645109366771
2787,-2.272974247990532
2788,-2.3146615971796667
2789,-2.3198821612559444
2790,-2.300307097985983
2791,-2.333010877224064
2792,-2.2954065954706007
2793,-2.2650589759408013
2794,-2.2626024856024167
2795,-2.31993424290721
2796,-2.344739452089644
2797,-2.275668226686379
2798,-2.2312590759469475
2799,-2.2904016395830986
2800,-2.2913535725836374
2801,-2.1923456361174676
2802,-2.1633613380308283
2803,-2.264276467968206
2804,-2.1252738347708986
2805,-2.1571275888163775
2806,-2.2238323854234463
2807,-2.2618374024460848
2808,-2.3279013121499816
2809,-2.284948099484194
2810,-2.2686788857927254
2811,-2.254989714223882
2812,-2.269141513717273
2813,-2.2614283898908414
2814,-2.127468501677315
2815,-2.2568497509351775
2816,-2.2503226326458257
2817,-2.3150825771386767
2818,-2.3463573475077677
2819,-2.333271989023818
2820,-2.327840679578436
2821,-2.3020895238556536
2822,-2.1563909691997134
2823,-2.230446535609474
2824,-2.181296060828387
2825,-2.2775269303392083
2826,-2.2984038853567395
2827,-2.183726108611486
2828,-2.2091030656460777
2829,-2.236276263491821
2830,-2.188921196082496
2831,-2.2370141297246997
2832,-2.2883057524628527
2833,-2.1677329338887716
2834,-2.2870401708713097
2835,-2.2570438866102513
2836,-2.2949208468170634
2837,-2.302642514947648
2838,-2.2733486665781233
2839,-2.302412460333652
2840,-2.2928230557534066
2841,-2.2215741122498716
2842,-2.2860900902801857
2843,-2.2524287246952714
2844,-2.2875688539992742
2845,-2.2886133213638247
2846,-2.317515660534156
2847,-2.28951330075714
2848,-2.2190718165504535
2849,-2.2180474148572458
2850,-2.2408411203823713
2851,-2.380827388752942
2852,-2.3000205765825976
2853,-2.2573045595733823
2854,-2.275681005135082
2855,-2.2476196789333134
2856,-2.222483355779266
2857,-2.233670429245265
2858,-2.256599683560178
2859,-2.2660805268340196
2860,-2.294603853567143
2861,-2.3611603159428887
2862,-2.2862007384050136
2863,-2.321085401610903
2864,-2.3478025981407944
2865,-2.334146115388341
2866,-2.3403754324771313
2867,-2.308192430064908
2868,-2.293333038885569
2869,-2.32175208007968
2870,-2.310108008984181
2871,-2.3545097840318334
2872,-2.321069203857188
2873,-2.3492268803042626
2874,-2.3360528715256357
2875,-2.339977669621946
2876,-2.3537189631629793
2877,-2.317420247129328
2878,-2.300891075025186
2879,-2.336904584289375
2880,-2.3213674212102524
2881,-2.3438297676999955
2882,-2.3241890039251833
2883,-2.3373554131929173
2884,-2.3331122827743664
2885,-2.3314066279240953
2886,-2.3386925837943
2887,-2.3421451441486107
2888,-2.345430529981323
2889,-2.324927805315452
2890,-2.3264881010390672
2891,-2.3237593897070528
2892,-2.3485600487074856
2893,-2.3222942901041295
2894,-2.3568367330865847
2895,-2.328033466250197
2896,-2.3573797509548884
2897,-2.3277686140165104
2898,-2.312196716487052
2899,-2.332241925033759
2900,-2.323940289463334
2901,-2.329029189628361
2902,-2.3237966789045963
2903,-2.3142695576806642
2904,-2.3428211170696596
2905,-2.3466867491021746
2906,-2.3630167108905344
2907,-2.313890510079609
2908,-2.2836341130310047
2909,-2.304805944881529
2910,-2.313358187367949
2911,-2.351552426818489
2912,-2.3174500440818973
2913,-2.32620891323229
2914,-2.317421579524225
2915,-2.316478915088022
2916,-2.3362565267985955
2917,-2.3082148863363163
2918,-2.317985945416714
2919,-2.3306735380819292
2920,-2.3215989468822436
2921,-2.3393970603151755
2922,-2.3042048549603846
2923,-2.3397018815873
2924,-2.2849994539570018
2925,-2.3442659666524484
2926,-2.3206689146148447
2927,-2.313020646477781
2928,-2.3273573176310225
2929,-2.315836925405357
2930,-2.3172075604392535
2931,-2.3319996647140147
2932,-2.3420116624910827
2933,-2.3157185743937774
2934,-2.3466550075684096
2935,-2.358637110606862
2936,-2.3582134999607343
2937,-2.3044049783771454
2938,-2.314886254899033
2939,-2.3247221583564373
2940,-2.3572136535191452
2941,-2.307739206675565
2942,-2.298097568841799
2943,-2.321775593785208
2944,-2.2781497381667326
2945,-2.3042139407704116
2946,-2.278306102726483
2947,-2.30307338507098
2948,-2.2998496278383076
2949,-2.260786383452565
2950,-2.3082826778996948
2951,-2.2242283363671818
2952,-2.1723982876653274
2953,-2.1999690943650707
2954,-2.1475447746872134
2955,-2.219999682341738
2956,-2.1542883612351815
2957,-2.14247614359932
2958,-2.2491227941015373
2959,-2.2389990873320422
2960,-2.1979184476756215
2961,-2.185925304772849
2962,-2.23706172112188
2963,-1.958606034430188
2964,-2.030101568571348
2965,-1.898069794571993
2966,-1.9595709505429193
2967,-1.8631135651173687
2968,-1.9763805428314472
2969,-2.0609386142148525
